,OBJECTID,FID_1,City,Area,X2016,Cntry_C,Cntry__,Shape_Leng,Shape_Area,ZS_sum,worldpop,lcz_stats,lcz_shares,LCZ_1,LCZ_2,LCZ_3,LCZ_4,LCZ_5,LCZ_6,LCZ_8,LCZ_9,LCZ_10,LCZ_11,LCZ_12,LCZ_14,LCZ_15,LCZ_16,LCZ_17,LCZ_7,LCZ_13,Mean_1981_2010,Mean_2071_2100,Temp_Diff_2071_2100,Continent,Optimize Urban Openness_score,Regulate Densification_score,Restrict Building Height_score,Raise Pervious Surface Fraction Ratio_score,Utilize Reflective Building Materials_score,Increase Green Space and Vegetation Cover_score,Increase Water Bodies_score,Reduce Environmental Pollution_score,Control Heat Emissions From Factories_score,Promote Sustainable Urban Forms_score
1264,1256,1277.0,Dujiangyan,121.037161409,352.396,156.0,China,54512.2110802,121037161.409,354370.99326884747,354,"{2: 90, 3: 34, 4: 604, 5: 2494, 6: 3880, 7: 4, 8: 1360, 9: 1451, 10: 7, 11: 3435, 12: 202, 13: 2, 14: 392, 15: 60, 16: 1, 17: 110}","{2: 0.006371230355373071, 3: 0.00240690924536316, 4: 0.04275803482939261, 5: 0.1765538722922271, 6: 0.2746708197649724, 7: 0.0002831657935721365, 8: 0.0962763698145264, 9: 0.1027183916182925, 10: 0.0004955401387512388, 11: 0.2431686252300722, 12: 0.014299872575392893, 13: 0.00014158289678606824, 14: 0.027750247770069375, 15: 0.004247486903582048, 16: 7.079144839303412e-05, 17: 0.007787059323233753}",0.0,0.006371230355373071,0.00240690924536316,0.04275803482939261,0.1765538722922271,0.2746708197649724,0.0962763698145264,0.1027183916182925,0.0004955401387512388,0.2431686252300722,0.014299872575392893,0.027750247770069375,0.004247486903582048,7.079144839303412e-05,0.007787059323233753,0.0002831657935721365,0.00014158289678606824,16.138572854291446,20.052245508982068,3.9136726546906218,Asia,0.00877813960073623,0.00877813960073623,0.04275803482939261,0.10505450941526263,0.14830808438340648,0.14830808438340648,0.14830808438340648,0.09677190995327764,0.09677190995327764,0.09677190995327764
1265,1257,1278.0,Chiclayo,131.491702233,605.191,604.0,Peru,46635.6085413,131491702.233,592057.5249419212,592,"{2: 3, 3: 1547, 5: 2, 6: 439, 7: 1, 8: 2769, 9: 252, 12: 1, 13: 4, 14: 6785, 15: 21, 16: 1407}","{2: 0.0002267402312750359, 3: 0.11692237926082684, 5: 0.00015116015418335728, 6: 0.03317965384324692, 7: 7.558007709167864e-05, 8: 0.20928123346685815, 9: 0.019046179427103016, 12: 7.558007709167864e-05, 13: 0.00030232030836671456, 14: 0.5128108230670395, 15: 0.0015871816189252513, 16: 0.10634116846799184}",0.0,0.0002267402312750359,0.11692237926082684,0.0,0.00015116015418335728,0.03317965384324692,0.20928123346685815,0.019046179427103016,0.0,0.0,7.558007709167864e-05,0.5128108230670395,0.0015871816189252513,0.10634116846799184,0.0,7.558007709167864e-05,0.00030232030836671456,21.87253289473687,25.060526315789502,3.1879934210526315,South America,0.11714911949210187,0.11714911949210187,0.0,0.32643035295896,0.32643035295896,0.32643035295896,0.32643035295896,0.20928123346685815,0.20928123346685815,0.20928123346685815
1266,1258,1279.0,Cheongju,158.181358811,698.595,410.0,Republic of Korea,105176.579521,158181358.811,713892.7170933484,714,"{1: 162, 2: 2933, 3: 310, 4: 976, 5: 1311, 6: 5433, 8: 4193, 9: 32, 10: 288, 11: 2587, 12: 313, 14: 1140, 16: 3, 17: 52}","{1: 0.008209598135103633, 2: 0.1486342674707343, 3: 0.01570972482643288, 4: 0.04946029493741448, 5: 0.06643693305630163, 6: 0.27532559671616075, 8: 0.21248669741042922, 9: 0.0016216490143414585, 10: 0.014594841129073126, 11: 0.1311001875031673, 12: 0.01586175442152739, 14: 0.05777124613591446, 16: 0.00015202959509451173, 17: 0.00263517964830487}",0.008209598135103633,0.1486342674707343,0.01570972482643288,0.04946029493741448,0.06643693305630163,0.27532559671616075,0.21248669741042922,0.0016216490143414585,0.014594841129073126,0.1311001875031673,0.01586175442152739,0.05777124613591446,0.0,0.00015202959509451173,0.00263517964830487,0.0,0.0,12.870925925925958,16.90055555555559,4.029629629629634,Asia,0.1725535904322708,0.1725535904322708,0.057669893072518116,0.38504028784270006,0.4490954239091876,0.4490954239091876,0.4490954239091876,0.235291136674606,0.235291136674606,0.22708153853950236
1267,1259,1280.0,Deyang,174.92530652,649.968,156.0,China,62697.3524449,174925306.52,523478.2558005453,523,"{1: 4, 2: 309, 3: 38, 4: 456, 5: 1350, 6: 5518, 8: 5500, 9: 2939, 10: 75, 11: 498, 12: 141, 14: 3201, 15: 4, 16: 20, 17: 369}","{1: 0.0001958672020370189, 2: 0.015130741357359711, 3: 0.0018607384193516795, 4: 0.022328861032220156, 5: 0.06610518068749388, 6: 0.27019880521006756, 8: 0.269317402800901, 9: 0.14391342669669963, 10: 0.0036725100381941045, 11: 0.024385466653608853, 12: 0.006904318871804916, 14: 0.15674272843012438, 15: 0.0001958672020370189, 16: 0.0009793360101850944, 17: 0.018068749387914994}",0.0001958672020370189,0.015130741357359711,0.0018607384193516795,0.022328861032220156,0.06610518068749388,0.27019880521006756,0.269317402800901,0.14391342669669963,0.0036725100381941045,0.024385466653608853,0.006904318871804916,0.15674272843012438,0.0001958672020370189,0.0009793360101850944,0.018068749387914994,0.0,0.0,17.270798022598903,21.408156779661052,4.137358757062149,Asia,0.01718734697874841,0.01718734697874841,0.022524728234257173,0.2865047497796494,0.3125061208500637,0.3125061208500637,0.3125061208500637,0.27318578004113214,0.27318578004113214,0.27298991283909513
1268,1260,1281.0,Puning,591.318569807,1032.242,156.0,China,143024.224516,591318569.807,2652438.379773993,2652,"{1: 33, 2: 1163, 3: 4037, 4: 589, 5: 144, 6: 12539, 7: 19, 8: 21620, 9: 5297, 10: 360, 11: 3708, 12: 2816, 14: 11538, 15: 1, 16: 18, 17: 493}","{1: 0.000512621359223301, 2: 0.018066019417475727, 3: 0.06271067961165049, 4: 0.009149514563106797, 5: 0.002236893203883495, 6: 0.19478058252427186, 7: 0.00029514563106796115, 8: 0.33584466019417475, 9: 0.08228349514563107, 10: 0.0055922330097087376, 11: 0.0576, 12: 0.04374368932038835, 14: 0.17923106796116506, 15: 1.5533980582524273e-05, 16: 0.00027961165048543687, 17: 0.007658252427184466}",0.000512621359223301,0.018066019417475727,0.06271067961165049,0.009149514563106797,0.002236893203883495,0.19478058252427186,0.33584466019417475,0.08228349514563107,0.0055922330097087376,0.0576,0.04374368932038835,0.17923106796116506,1.5533980582524273e-05,0.00027961165048543687,0.007658252427184466,0.00029514563106796115,0.0,22.26887617765818,25.59228353521762,3.323407357559443,Asia,0.08128932038834952,0.08128932038834952,0.009662135922330098,0.41713398058252427,0.4318757281553398,0.4318757281553398,0.4318757281553398,0.3419495145631068,0.3419495145631068,0.3414368932038835
1269,1261,1282.0,Daejon,259.027963543,1577.781,410.0,Republic of Korea,117677.536126,259027963.54299998,1364163.2357293665,1364,"{1: 312, 2: 4885, 3: 600, 4: 2401, 5: 3403, 6: 5211, 8: 4216, 9: 57, 10: 207, 11: 9818, 12: 657, 14: 149, 16: 64, 17: 174}","{1: 0.009703302855010263, 2: 0.1519251104061703, 3: 0.018660197798096658, 4: 0.07467189152205013, 5: 0.10583442184487156, 6: 0.16206381787646948, 8: 0.13111898986129253, 9: 0.0017727187908191827, 10: 0.006437768240343348, 11: 0.30534303663618834, 12: 0.020432916588915842, 14: 0.004633949119860671, 16: 0.0019904210984636435, 17: 0.005411457361448031}",0.009703302855010263,0.1519251104061703,0.018660197798096658,0.07467189152205013,0.10583442184487156,0.16206381787646948,0.13111898986129253,0.0017727187908191827,0.006437768240343348,0.30534303663618834,0.020432916588915842,0.004633949119860671,0.0,0.0019904210984636435,0.005411457361448031,0.0,0.0,13.006800000000034,17.040133333333365,4.033333333333331,Asia,0.1802886110592772,0.1802886110592772,0.0843751943770604,0.31140760092056974,0.3925172606829632,0.3925172606829632,0.3925172606829632,0.14726006095664612,0.14726006095664612,0.13755675810163587
1270,1262,1283.0,Chengde,46.5372078854,714.576,156.0,China,48461.4709956,46537207.88539999,222951.00696524978,223,"{1: 36, 2: 244, 3: 203, 4: 176, 5: 251, 6: 1488, 7: 2, 8: 674, 9: 155, 10: 117, 11: 2185, 12: 423, 14: 89, 15: 3, 16: 5, 17: 103}","{1: 0.005849853753656159, 2: 0.03964900877478063, 3: 0.03298667533311667, 4: 0.028599285017874555, 5: 0.04078648033799155, 6: 0.24179395515112123, 7: 0.00032499187520311994, 8: 0.10952226194345141, 9: 0.025186870328241795, 10: 0.019012024699382516, 11: 0.3550536236594085, 12: 0.06873578160545986, 14: 0.014462138446538837, 15: 0.0004874878128046799, 16: 0.0008124796880077998, 17: 0.016737081572960676}",0.005849853753656159,0.03964900877478063,0.03298667533311667,0.028599285017874555,0.04078648033799155,0.24179395515112123,0.10952226194345141,0.025186870328241795,0.019012024699382516,0.3550536236594085,0.06873578160545986,0.014462138446538837,0.0004874878128046799,0.0008124796880077998,0.016737081572960676,0.00032499187520311994,0.0,9.507004830917907,13.560869565217423,4.053864734299516,Asia,0.07848553786155346,0.07848553786155346,0.03444913877153071,0.18800779980500487,0.23561910952226195,0.23561910952226195,0.23561910952226195,0.13438414039649008,0.13438414039649008,0.12853428664283392
1271,1263,1284.0,Shantou Chaozhou Jieyang,1646.47478899,6306.686,156.0,China,835342.437966,1646474788.9900002,5656275.406843603,5656,"{1: 38, 2: 3581, 3: 7539, 4: 2940, 5: 831, 6: 33580, 7: 8, 8: 50204, 9: 19721, 10: 807, 11: 18868, 12: 9244, 14: 27345, 15: 108, 16: 1058, 17: 3403}","{1: 0.00021196485845767675, 2: 0.01997489889834054, 3: 0.04205271231348487, 4: 0.01639938641751499, 5: 0.004635336773113931, 6: 0.18730999860549435, 7: 4.462418072793195e-05, 8: 0.28003904615813696, 9: 0.11000418351694324, 10: 0.004501464230930135, 11: 0.1052461302468275, 12: 0.051563240831125366, 14: 0.15253102775066238, 15: 0.0006024264398270813, 16: 0.0059015479012690004, 17: 0.018982010877144052}",0.00021196485845767675,0.01997489889834054,0.04205271231348487,0.01639938641751499,0.004635336773113931,0.18730999860549435,0.28003904615813696,0.11000418351694324,0.004501464230930135,0.1052461302468275,0.051563240831125366,0.15253102775066238,0.0006024264398270813,0.0059015479012690004,0.018982010877144052,4.462418072793195e-05,0.0,22.218645284825307,25.51615206637948,3.2975067815541728,Asia,0.06223957607028309,0.06223957607028309,0.016611351275972668,0.34227862222842004,0.36317947287686514,0.36317947287686514,0.36317947287686514,0.2847524752475248,0.2847524752475248,0.2845405103890671
1272,1264,1285.0,Maracaibo,431.461038988,2229.333,862.0,Venezuela (Bolivarian Republic of),209868.98403399996,431461038.988,1956875.1168094275,1957,"{2: 17, 3: 13214, 4: 1, 6: 10918, 8: 2812, 9: 8281, 10: 2, 11: 814, 12: 760, 13: 969, 14: 4895, 15: 3, 16: 771, 17: 45}","{2: 0.00039078663049974715, 3: 0.30375614914256815, 4: 2.2987448852926302e-05, 6: 0.25097696657624935, 8: 0.06464070617442876, 9: 0.1903590639510827, 10: 4.5974897705852604e-05, 11: 0.01871178336628201, 12: 0.01747046112822399, 13: 0.022274837938485587, 14: 0.11252356213507425, 15: 6.89623465587789e-05, 16: 0.01772332306560618, 17: 0.0010344351983816837}",0.0,0.00039078663049974715,0.30375614914256815,2.2987448852926302e-05,0.0,0.25097696657624935,0.06464070617442876,0.1903590639510827,4.5974897705852604e-05,0.01871178336628201,0.01747046112822399,0.11252356213507425,6.89623465587789e-05,0.01772332306560618,0.0010344351983816837,0.0,0.022274837938485587,28.510937500000036,32.11502278645837,3.604085286458332,South America,0.3041469357730679,0.3041469357730679,2.2987448852926302e-05,0.36878764194749664,0.3688566042940554,0.3688566042940554,0.3688566042940554,0.06468668107213461,0.06468668107213461,0.06468668107213461
1273,1265,1286.0,"Suzhou, Jiangsu Wuxi, Jiangsu Changzhou, Jiangsu Jiangyin Zhangjiagang Jingjiang",5412.39867527,13293.639,156.0,China,2331022.9803,5412398675.27,14515128.591999179,14515,"{1: 944, 2: 11710, 3: 9213, 4: 59898, 5: 37146, 6: 143198, 7: 53, 8: 154387, 9: 56998, 10: 6070, 11: 11688, 12: 5590, 14: 113206, 15: 68, 16: 192, 17: 25463}","{1: 0.001484687586501925, 2: 0.018417046226628753, 3: 0.014489858828858301, 4: 0.09420531467827575, 5: 0.05842182742394122, 6: 0.22521641208887994, 7: 8.335640051334961e-05, 8: 0.24281404917083974, 9: 0.08964430408414907, 10: 0.009546667002189285, 11: 0.018382445456604342, 12: 0.008791741110747629, 14: 0.1780461259719671, 15: 0.00010694783462090138, 16: 0.0003019703565766627, 17: 0.04004724577870606}",0.001484687586501925,0.018417046226628753,0.014489858828858301,0.09420531467827575,0.05842182742394122,0.22521641208887994,0.24281404917083974,0.08964430408414907,0.009546667002189285,0.018382445456604342,0.008791741110747629,0.1780461259719671,0.00010694783462090138,0.0003019703565766627,0.04004724577870606,8.335640051334961e-05,0.0,16.274388182801548,20.297450198305423,4.023062015503875,Asia,0.03439159264198898,0.03439159264198898,0.09569000226477768,0.2772056418128287,0.38095762349329376,0.38095762349329376,0.38095762349329376,0.2538454037595309,0.2538454037595309,0.252360716173029
1274,1266,1287.0,Yixing,214.877972392,393.243,156.0,China,168480.739524,214877972.392,458437.84796623886,458,"{1: 3, 2: 422, 3: 218, 4: 1804, 5: 969, 6: 5066, 8: 5613, 9: 2949, 10: 283, 11: 1145, 12: 427, 14: 6138, 17: 168}","{1: 0.00011902400317397342, 2: 0.016742709779805593, 3: 0.008649077563975401, 4: 0.07157310057528268, 5: 0.038444753025193415, 6: 0.20099186669311644, 8: 0.22269390993850427, 9: 0.11700059512001587, 10: 0.011227930966078159, 11: 0.04542749454473319, 12: 0.016941083118428884, 14: 0.24352311049394962, 17: 0.006665344177742512}",0.00011902400317397342,0.016742709779805593,0.008649077563975401,0.07157310057528268,0.038444753025193415,0.20099186669311644,0.22269390993850427,0.11700059512001587,0.011227930966078159,0.04542749454473319,0.016941083118428884,0.24352311049394962,0.0,0.0,0.006665344177742512,0.0,0.0,16.620405251141584,20.6729166666667,4.052511415525117,Asia,0.025510811346954966,0.025510811346954966,0.07169212457845665,0.24820472128545923,0.33100575282682004,0.33100575282682004,0.33100575282682004,0.2340408649077564,0.2340408649077564,0.23392184090458243
1275,1267,1288.0,Cabimas Lagunillas,323.605685861,729.196,862.0,Venezuela (Bolivarian Republic of),151178.684484,323605685.861,438079.74319952726,438,"{3: 2366, 6: 8358, 8: 1169, 9: 6350, 10: 7, 11: 1257, 12: 5960, 13: 726, 14: 5743, 15: 1, 16: 507, 17: 75}","{3: 0.07275746486669332, 6: 0.25701897352317105, 8: 0.03594821488975676, 9: 0.1952704572711338, 10: 0.00021525877179495064, 11: 0.038654325163750426, 12: 0.18327746855684368, 13: 0.022325409760447737, 14: 0.17660444663120023, 15: 3.075125311356438e-05, 16: 0.01559088532857714, 17: 0.0023063439835173285}",0.0,0.0,0.07275746486669332,0.0,0.0,0.25701897352317105,0.03594821488975676,0.1952704572711338,0.00021525877179495064,0.038654325163750426,0.18327746855684368,0.17660444663120023,3.075125311356438e-05,0.01559088532857714,0.0023063439835173285,0.0,0.022325409760447737,28.15423211169288,31.710951134380487,3.5567190226876093,South America,0.07275746486669332,0.07275746486669332,0.0,0.10870567975645008,0.10892093852824504,0.10892093852824504,0.10892093852824504,0.03616347366155171,0.03616347366155171,0.03616347366155171
1276,1268,1289.0,Denpasar,222.714051323,1176.9,360.0,Indonesia,159302.751252,222714051.323,1304064.4050364494,1304,"{3: 3597, 4: 8, 5: 20, 6: 15217, 8: 337, 9: 1445, 11: 656, 12: 174, 14: 767, 15: 30, 16: 13, 17: 3}","{3: 0.1615394979117079, 4: 0.0003592760587416356, 5: 0.000898190146854089, 6: 0.6833879732339336, 8: 0.0151345039744914, 9: 0.06489423811020793, 11: 0.029460636816814118, 12: 0.007814254277630574, 14: 0.034445592131854316, 15: 0.0013472852202811335, 16: 0.0005838235954551579, 17: 0.00013472852202811334}",0.0,0.0,0.1615394979117079,0.0003592760587416356,0.000898190146854089,0.6833879732339336,0.0151345039744914,0.06489423811020793,0.0,0.029460636816814118,0.007814254277630574,0.034445592131854316,0.0013472852202811335,0.0005838235954551579,0.00013472852202811334,0.0,0.0,26.15849297573439,28.609163473818676,2.4506704980842855,Asia,0.1615394979117079,0.1615394979117079,0.0003592760587416356,0.1766740018861993,0.17703327794494095,0.17703327794494095,0.17703327794494095,0.0151345039744914,0.0151345039744914,0.0151345039744914
1277,1269,1290.0,Hardwar,278.713086286,370.744,356.0,India,193462.608674,278713086.286,662092.9525305034,662,"{3: 1509, 4: 2, 5: 157, 6: 8079, 8: 2125, 9: 4349, 10: 1, 11: 10802, 12: 645, 13: 4, 14: 3809, 15: 71, 16: 351, 17: 299}","{3: 0.04685898829301618, 4: 6.210601496754961e-05, 5: 0.004875322174952644, 6: 0.25087724746141665, 8: 0.06598764090302146, 9: 0.1350495295469366, 10: 3.1053007483774806e-05, 11: 0.3354345868397354, 12: 0.02002918982703475, 13: 0.00012421202993509922, 14: 0.11828090550569823, 15: 0.002204763531348011, 16: 0.010899605626804957, 17: 0.009284849237648666}",0.0,0.0,0.04685898829301618,6.210601496754961e-05,0.004875322174952644,0.25087724746141665,0.06598764090302146,0.1350495295469366,3.1053007483774806e-05,0.3354345868397354,0.02002918982703475,0.11828090550569823,0.002204763531348011,0.010899605626804957,0.009284849237648666,0.0,0.00012421202993509922,23.224663072776313,26.3852201257862,3.160557053009885,Asia,0.04685898829301618,0.04685898829301618,6.210601496754961e-05,0.11284662919603763,0.11293978821848898,0.11293978821848898,0.11293978821848898,0.06601869391050524,0.06601869391050524,0.06601869391050524
1278,1270,1291.0,Davao City,164.171813531,1661.721,608.0,Philippines,165311.620703,164171813.531,964219.3698764145,964,"{2: 182, 3: 1519, 4: 254, 5: 154, 6: 5316, 8: 1590, 9: 2022, 10: 39, 11: 4229, 12: 897, 14: 94, 15: 6, 16: 13, 17: 24}","{2: 0.011138992594406023, 3: 0.09296774588408104, 4: 0.015545627027357855, 5: 0.009425301426035865, 6: 0.325356508966277, 8: 0.09731317706101965, 9: 0.12375298365873065, 10: 0.0023869269845155764, 11: 0.258828569679907, 12: 0.05489932064385825, 14: 0.005753106065242671, 15: 0.0003672195360793194, 16: 0.0007956423281718588, 17: 0.0014688781443172776}",0.0,0.011138992594406023,0.09296774588408104,0.015545627027357855,0.009425301426035865,0.325356508966277,0.09731317706101965,0.12375298365873065,0.0023869269845155764,0.258828569679907,0.05489932064385825,0.005753106065242671,0.0003672195360793194,0.0007956423281718588,0.0014688781443172776,0.0,0.0,27.226773049645423,29.7592641843972,2.532491134751776,Asia,0.10410673847848706,0.10410673847848706,0.015545627027357855,0.20141991553950672,0.21935246955138013,0.21935246955138013,0.21935246955138013,0.09970010404553523,0.09970010404553523,0.09970010404553523
1279,1271,1292.0,Yingkou,198.346684271,1056.816,156.0,China,92398.59861170001,198346684.271,530977.4556209389,531,"{2: 423, 3: 296, 4: 643, 5: 554, 6: 719, 7: 10, 8: 9828, 9: 714, 10: 32, 14: 9229, 15: 173, 16: 1519, 17: 1880}","{2: 0.016256725595695617, 3: 0.01137586471944658, 4: 0.02471176018447348, 5: 0.0212913143735588, 6: 0.0276325903151422, 7: 0.0003843197540353574, 8: 0.37770945426594926, 9: 0.02744043043812452, 10: 0.0012298232129131438, 14: 0.3546887009992314, 15: 0.006648731744811683, 16: 0.058378170637970794, 17: 0.0722521137586472}",0.0,0.016256725595695617,0.01137586471944658,0.02471176018447348,0.0212913143735588,0.0276325903151422,0.37770945426594926,0.02744043043812452,0.0012298232129131438,0.0,0.0,0.3546887009992314,0.006648731744811683,0.058378170637970794,0.0722521137586472,0.0003843197540353574,0.0,10.062996688741755,14.093929359823433,4.030932671081677,Asia,0.027632590315142196,0.027632590315142196,0.02471176018447348,0.40534204458109147,0.4312836279784781,0.4312836279784781,0.4312836279784781,0.3789392774788624,0.3789392774788624,0.3789392774788624
1280,1272,1293.0,Dashiqiao,140.859869943,343.73,156.0,China,83696.35698819999,140859869.943,313604.4710178878,314,"{2: 105, 3: 868, 4: 6, 5: 152, 6: 2905, 7: 18, 8: 7019, 9: 981, 10: 1, 11: 218, 12: 196, 14: 5906, 15: 65, 16: 119, 17: 14}","{2: 0.005653367791956065, 3: 0.04673450708017014, 4: 0.00032304958811177516, 5: 0.008183922898831637, 6: 0.1564098422441178, 7: 0.0009691487643353255, 8: 0.3779141764927583, 9: 0.05281860765627524, 10: 5.384159801862919e-05, 11: 0.011737468368061164, 12: 0.010552953211651322, 14: 0.31798847789802404, 15: 0.0034997038712108975, 16: 0.006407150164216874, 17: 0.0007537823722608087}",0.0,0.005653367791956065,0.04673450708017014,0.00032304958811177516,0.008183922898831637,0.1564098422441178,0.3779141764927583,0.05281860765627524,5.384159801862919e-05,0.011737468368061164,0.010552953211651322,0.31798847789802404,0.0034997038712108975,0.006407150164216874,0.0007537823722608087,0.0009691487643353255,0.0,9.808092948717984,13.851201923076957,4.043108974358974,Asia,0.052387874872126206,0.052387874872126206,0.00032304958811177516,0.43030205136488453,0.43067894255101496,0.43067894255101496,0.43067894255101496,0.37796801809077696,0.37796801809077696,0.37796801809077696
1281,1273,1294.0,Haicheng,103.525581385,740.801,156.0,China,61092.7169185,103525581.38499999,392164.3121966719,392,"{2: 276, 3: 485, 4: 59, 5: 213, 6: 3300, 7: 5, 8: 3331, 9: 358, 11: 50, 12: 65, 14: 5390, 16: 7, 17: 146}","{2: 0.020168067226890758, 3: 0.03544026306174644, 4: 0.004311289733284618, 5: 0.01556448666423091, 6: 0.2411399342345634, 7: 0.00036536353671903543, 8: 0.2434051881622214, 9: 0.026160029229082938, 11: 0.003653635367190354, 12: 0.0047497259773474606, 14: 0.3938618925831202, 16: 0.0005115089514066496, 17: 0.010668615272195835}",0.0,0.020168067226890758,0.03544026306174644,0.004311289733284618,0.01556448666423091,0.2411399342345634,0.2434051881622214,0.026160029229082938,0.0,0.003653635367190354,0.0047497259773474606,0.3938618925831202,0.0,0.0005115089514066496,0.010668615272195835,0.00036536353671903543,0.0,9.825514403292216,13.927263374485632,4.101748971193414,Asia,0.055608330288637195,0.055608330288637195,0.004311289733284618,0.2990135184508586,0.3033248081841432,0.3033248081841432,0.3033248081841432,0.2434051881622214,0.2434051881622214,0.2434051881622214
1282,1274,1295.0,"Pingdingshan, Henan",176.915204033,1022.483,156.0,China,113353.255318,176915204.033,846258.1588567197,846,"{1: 4, 2: 795, 3: 444, 4: 910, 5: 2438, 6: 5393, 7: 1, 8: 5392, 9: 2147, 10: 41, 11: 257, 12: 403, 13: 3, 14: 2917, 15: 10, 16: 21, 17: 104}","{1: 0.00018796992481203009, 2: 0.03735902255639098, 3: 0.02086466165413534, 4: 0.04276315789473684, 5: 0.11456766917293233, 6: 0.25343045112781953, 7: 4.699248120300752e-05, 8: 0.25338345864661654, 9: 0.10089285714285715, 10: 0.0019266917293233083, 11: 0.012077067669172933, 12: 0.01893796992481203, 13: 0.00014097744360902256, 14: 0.13707706766917294, 15: 0.00046992481203007516, 16: 0.000986842105263158, 17: 0.004887218045112782}",0.00018796992481203009,0.03735902255639098,0.02086466165413534,0.04276315789473684,0.11456766917293233,0.25343045112781953,0.25338345864661654,0.10089285714285715,0.0019266917293233083,0.012077067669172933,0.01893796992481203,0.13707706766917294,0.00046992481203007516,0.000986842105263158,0.004887218045112782,4.699248120300752e-05,0.00014097744360902256,15.30057588075884,19.227913279132824,3.927337398373984,Asia,0.058411654135338345,0.058411654135338345,0.04295112781954887,0.3117951127819549,0.35648496240601507,0.35648496240601507,0.35648496240601507,0.25549812030075186,0.25549812030075186,0.25531015037593985
1283,1275,1296.0,Xinyi,105.392531573,485.336,156.0,China,50025.166272,105392531.57300001,198090.135303149,198,"{2: 123, 3: 794, 4: 262, 5: 404, 6: 1742, 8: 3876, 9: 2080, 10: 6, 11: 1, 12: 4, 14: 3235, 16: 3, 17: 237}","{2: 0.009634213205921517, 3: 0.06219158768700556, 4: 0.020521657397979166, 5: 0.03164408239993734, 6: 0.13644552361557138, 8: 0.303595206391478, 9: 0.1629200281976972, 10: 0.0004699616198010496, 11: 7.832693663350827e-05, 12: 0.0003133077465340331, 14: 0.25338764000939923, 16: 0.0002349808099005248, 17: 0.018563483982141457}",0.0,0.009634213205921517,0.06219158768700556,0.020521657397979166,0.03164408239993734,0.13644552361557138,0.303595206391478,0.1629200281976972,0.0004699616198010496,7.832693663350827e-05,0.0003133077465340331,0.25338764000939923,0.0,0.0002349808099005248,0.018563483982141457,0.0,0.0,17.27938790560475,21.22205014749266,3.942662241887909,Asia,0.07182580089292707,0.07182580089292707,0.020521657397979166,0.3754210072844051,0.3964126263021853,0.3964126263021853,0.3964126263021853,0.3040651680112791,0.3040651680112791,0.3040651680112791
1284,1276,1297.0,Puerto Vallarta,73.4602025501,489.496,484.0,Mexico,61336.0485683,73460202.5501,241042.80681453738,241,"{3: 592, 4: 3, 5: 4, 6: 3075, 8: 560, 9: 378, 11: 2580, 12: 331, 14: 246, 15: 18, 16: 9, 17: 2}","{3: 0.07591690176968453, 4: 0.00038471402923826624, 5: 0.0005129520389843549, 6: 0.39433187996922286, 8: 0.0718132854578097, 9: 0.04847396768402154, 11: 0.33085406514490895, 12: 0.042446781225955375, 14: 0.03154655039753783, 15: 0.0023082841754295974, 16: 0.0011541420877147987, 17: 0.00025647601949217746}",0.0,0.0,0.07591690176968453,0.00038471402923826624,0.0005129520389843549,0.39433187996922286,0.0718132854578097,0.04847396768402154,0.0,0.33085406514490895,0.042446781225955375,0.03154655039753783,0.0023082841754295974,0.0011541420877147987,0.00025647601949217746,0.0,0.0,24.81201754385968,27.797017543859685,2.985000000000003,North America,0.07591690176968453,0.07591690176968453,0.00038471402923826624,0.14773018722749423,0.1481149012567325,0.1481149012567325,0.1481149012567325,0.0718132854578097,0.0718132854578097,0.0718132854578097
1285,1277,1298.0,Qitaihe,175.588638617,544.218,156.0,China,92297.64620959999,175588638.617,474621.58031985164,475,"{1: 103, 2: 153, 3: 639, 4: 247, 5: 359, 6: 6573, 7: 1, 8: 3941, 9: 796, 10: 401, 11: 2983, 12: 433, 14: 7818, 15: 255, 16: 120, 17: 360}","{1: 0.004090223175283933, 2: 0.006075768406004289, 3: 0.025375268048606146, 4: 0.009808593439758559, 5: 0.014256214756572155, 6: 0.261019776030498, 7: 3.9710904614407116e-05, 8: 0.15650067508537843, 9: 0.031609880073068065, 10: 0.015924072750377254, 11: 0.11845762846477642, 12: 0.017194821698038282, 14: 0.3104598522754348, 15: 0.010126280676673814, 16: 0.004765308553728854, 17: 0.014295925661186561}",0.004090223175283933,0.006075768406004289,0.025375268048606146,0.009808593439758559,0.014256214756572155,0.261019776030498,0.15650067508537843,0.031609880073068065,0.015924072750377254,0.11845762846477642,0.017194821698038282,0.3104598522754348,0.010126280676673814,0.004765308553728854,0.014295925661186561,3.9710904614407116e-05,0.0,3.932245131729701,8.372308132875178,4.440063001145477,Asia,0.035541259629894364,0.035541259629894364,0.01389881661504249,0.1920419347152728,0.2177746009054086,0.2177746009054086,0.2177746009054086,0.1765149710110396,0.1765149710110396,0.17242474783575568
